unique_key,case_key,source_id,display_name,pdf_sha256,pdf_path,offence_family,strata_tags,gold_tier,pool,route,skip_reason,backend_case_id,match_hint
sha:ce7b8a2724e0574623a6b54179a7a044fb210186f3815591aba3ddb62949d2e0,PDF-ce7b8a2724e0,CB-TB-936_Parker,CB-TB-936_Parker.pdf,ce7b8a2724e0574623a6b54179a7a044fb210186f3815591aba3ddb62949d2e0,C:\Users\gduff\Downloads\cb-tb-901-1100-v5\pdfs\CB-TB-936_Parker.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:ce82464fae420eb3a935796665386edabec743a5bb19c17fc92348e06da82cd4,PDF-ce82464fae42,CB-TB-229_Rowe,CB-TB-229_Rowe.pdf,ce82464fae420eb3a935796665386edabec743a5bb19c17fc92348e06da82cd4,C:\Users\gduff\Downloads\cb-tb-201-300-v4\pdfs\CB-TB-229_Rowe.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:ce829e7cf091f4dd4012ad6bd8fa8eb8dce22d365839dc2e363acb41e139d389,PDF-ce829e7cf091,CB-TB-1518_Marsh,CB-TB-1518_Marsh.pdf,ce829e7cf091f4dd4012ad6bd8fa8eb8dce22d365839dc2e363acb41e139d389,C:\Users\gduff\Downloads\cb-tb-1501-1600-v5-factory-run\pdfs\CB-TB-1518_Marsh.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:ceb14731269885887a81a95a43cf6edb84fe9f1b70d118acd87fe902c9ac656e,PDF-ceb147312698,CB-TB-1172_Baines,CB-TB-1172_Baines.pdf,ceb14731269885887a81a95a43cf6edb84fe9f1b70d118acd87fe902c9ac656e,C:\Users\gduff\Downloads\cb-tb-1101-1400-v5\pdfs\CB-TB-1172_Baines.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:cef511a7967bd9c05e7486041920d3c53948c7fbdd92225008a94489499a20cc,PDF-cef511a7967b,CB-TB-392_Nolan,CB-TB-392_Nolan.pdf,cef511a7967bd9c05e7486041920d3c53948c7fbdd92225008a94489499a20cc,C:\Users\gduff\Downloads\cb-tb-301-400-v4\pdfs\CB-TB-392_Nolan.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:cef87014ba8f94f4bb53e8f2f2373050488dafee263c7556b2489280749fe3d6,PDF-cef87014ba8f,CB-TB-823_Patel,CB-TB-823_Patel.pdf,cef87014ba8f94f4bb53e8f2f2373050488dafee263c7556b2489280749fe3d6,C:\Users\gduff\Downloads\cb-tb-801-900-v5\pdfs\CB-TB-823_Patel.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:cf0dd04b06afe8813f73fb287b5093fc2d3b5b2c4f5cbf1c8ea3a3e3c6e6aec4,PDF-cf0dd04b06af,CB-TB-071_Okonkwo,CB-TB-071_Okonkwo.pdf,cf0dd04b06afe8813f73fb287b5093fc2d3b5b2c4f5cbf1c8ea3a3e3c6e6aec4,C:\Users\gduff\Downloads\cb-tb-031-100-v4\pdfs\CB-TB-071_Okonkwo.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:cf34197f0c61d6392ff5ce5832e169c00628e5bdd7a6eaf26dc6dc4f6d372ce5,PDF-cf34197f0c61,CB-TB-991_Archer,CB-TB-991_Archer.pdf,cf34197f0c61d6392ff5ce5832e169c00628e5bdd7a6eaf26dc6dc4f6d372ce5,C:\Users\gduff\Downloads\cb-tb-901-1100-v5\pdfs\CB-TB-991_Archer.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:cf51f904e539a4862016043ba2b296476faa53f6d01fab71d2829613ccf93459,PDF-cf51f904e539,CB-TB-1166_Clarke,CB-TB-1166_Clarke.pdf,cf51f904e539a4862016043ba2b296476faa53f6d01fab71d2829613ccf93459,C:\Users\gduff\Downloads\cb-tb-1101-1400-v5\pdfs\CB-TB-1166_Clarke.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:cfadafe68dab143d63e75610d369b9fda0a08d4e334297069f9d50b6089c13b7,PDF-cfadafe68dab,CB-TB-1546_Reid,CB-TB-1546_Reid.pdf,cfadafe68dab143d63e75610d369b9fda0a08d4e334297069f9d50b6089c13b7,C:\Users\gduff\Downloads\cb-tb-1501-1600-v5-factory-run\pdfs\CB-TB-1546_Reid.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:cfb2c24dc0de1aa2a89d86e36a92deffc4ed0cbca7ed841517548d8661707ce3,PDF-cfb2c24dc0de,CB-TB-916_Walsh,CB-TB-916_Walsh.pdf,cfb2c24dc0de1aa2a89d86e36a92deffc4ed0cbca7ed841517548d8661707ce3,C:\Users\gduff\Downloads\cb-tb-901-1100-v5\pdfs\CB-TB-916_Walsh.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:cfb4844667149f2dec7fec1d7137a261a68fc150694bfe294d272b08d647b4ff,PDF-cfb484466714,CB-TB-1286_Thomas,CB-TB-1286_Thomas.pdf,cfb4844667149f2dec7fec1d7137a261a68fc150694bfe294d272b08d647b4ff,C:\Users\gduff\Downloads\cb-tb-1201-1300-v5\pdfs\CB-TB-1286_Thomas.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:cfcbf8c15f6a6a57c3230f88d1b2c2cc945b791a222a021e41ff4f6ea3c8b1fe,PDF-cfcbf8c15f6a,CB-TB-845_Flint,CB-TB-845_Flint.pdf,cfcbf8c15f6a6a57c3230f88d1b2c2cc945b791a222a021e41ff4f6ea3c8b1fe,C:\Users\gduff\Downloads\cb-tb-801-900-v5\pdfs\CB-TB-845_Flint.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:cfdb69778c9de31c8e4fc952eceae2f9f070dd736ddf1882ae3140a8456b7ed8,PDF-cfdb69778c9d,CB-TB-042_Barlow,CB-TB-042_Barlow.pdf,cfdb69778c9de31c8e4fc952eceae2f9f070dd736ddf1882ae3140a8456b7ed8,C:\Users\gduff\Downloads\cb-tb-001-050-v3\pdfs\CB-TB-042_Barlow.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d01e063b98db2ea6fe79dddb69631d383d236c3e108ad8ac81e4ff0404c65ed2,PDF-d01e063b98db,CB-TB-1250_Shah,CB-TB-1250_Shah.pdf,d01e063b98db2ea6fe79dddb69631d383d236c3e108ad8ac81e4ff0404c65ed2,C:\Users\gduff\Downloads\cb-tb-1201-1300-v5\pdfs\CB-TB-1250_Shah.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d02be40395bb8ed5c5f4f5c79ccbbadd13d0ecb1ece066f4a686d4c856d862a0,PDF-d02be40395bb,CB-TB-429_Howard,CB-TB-429_Howard.pdf,d02be40395bb8ed5c5f4f5c79ccbbadd13d0ecb1ece066f4a686d4c856d862a0,C:\Users\gduff\Downloads\cb-tb-401-500-v5\pdfs\CB-TB-429_Howard.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d0820ec2458ef9999e7a4c3e5dd8ff3613a1b0803254d92fb6721ab2d528cd31,PDF-d0820ec2458e,CB-TB-030_Price,CB-TB-030_Price.pdf,d0820ec2458ef9999e7a4c3e5dd8ff3613a1b0803254d92fb6721ab2d528cd31,C:\Users\gduff\Downloads\cb-tb-001-050-v3\pdfs\CB-TB-030_Price.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d09dc65a240a1ada0cb0dc9bd41d1828521db5dfcc3d3e5bcdfb69f786c50aea,PDF-d09dc65a240a,CB-TB-109_Hughes,CB-TB-109_Hughes.pdf,d09dc65a240a1ada0cb0dc9bd41d1828521db5dfcc3d3e5bcdfb69f786c50aea,C:\Users\gduff\Downloads\cb-tb-101-200-v4\pdfs\CB-TB-109_Hughes.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d0afd1e4828ae5eb25a1529a7772b5a6054829309fe2d7e7670f5c8268986d5f,PDF-d0afd1e4828a,CB-TB-1389_Greene,CB-TB-1389_Greene.pdf,d0afd1e4828ae5eb25a1529a7772b5a6054829309fe2d7e7670f5c8268986d5f,C:\Users\gduff\Downloads\cb-tb-1301-1400-v5\pdfs\CB-TB-1389_Greene.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d0b4089ad40ddab60f584d3d1033bc8b5436e16bf70b5a695620868bfe744a33,PDF-d0b4089ad40d,CB-TB-2197_Price,CB-TB-2197_Price.pdf,d0b4089ad40ddab60f584d3d1033bc8b5436e16bf70b5a695620868bfe744a33,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-2197_Price.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d0b7832aa14fad59b1dfb719b22176ae458f349c2b02a32621e0e4f3633a1734,PDF-d0b7832aa14f,CB-TB-232_Walsh,CB-TB-232_Walsh.pdf,d0b7832aa14fad59b1dfb719b22176ae458f349c2b02a32621e0e4f3633a1734,C:\Users\gduff\Downloads\cb-tb-201-300-v4\pdfs\CB-TB-232_Walsh.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d0bfdb30cd93f22c3901391962b9f3036f2e5b7bd6935ae6d3efcdacb443f967,PDF-d0bfdb30cd93,CB-TB-277_Miles,CB-TB-277_Miles.pdf,d0bfdb30cd93f22c3901391962b9f3036f2e5b7bd6935ae6d3efcdacb443f967,C:\Users\gduff\Downloads\cb-tb-201-300-v4\pdfs\CB-TB-277_Miles.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d0f1dc2091df72f643a867f568a3dd304454a56be32266881d26908fa35a1fc0,PDF-d0f1dc2091df,CB-TB-1112_Baines,CB-TB-1112_Baines.pdf,d0f1dc2091df72f643a867f568a3dd304454a56be32266881d26908fa35a1fc0,C:\Users\gduff\Downloads\cb-tb-1101-1400-v5\pdfs\CB-TB-1112_Baines.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d104bd8b94493b1bcb49563eb59a81efe7312d0760f2871011104af3fb0a6250,PDF-d104bd8b9449,CB-TB-1847_Slater,CB-TB-1847_Slater.pdf,d104bd8b94493b1bcb49563eb59a81efe7312d0760f2871011104af3fb0a6250,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-1847_Slater.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d104e73b105f4460e70bc88a62192461b90c056d2f675c7d7b3378e0c3476ffd,PDF-d104e73b105f,CB-TB-1064_Ward,CB-TB-1064_Ward.pdf,d104e73b105f4460e70bc88a62192461b90c056d2f675c7d7b3378e0c3476ffd,C:\Users\gduff\Downloads\cb-tb-901-1100-v5\pdfs\CB-TB-1064_Ward.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d11b7fc19387bc747da31acd931558506f2001588ee89b958a6d9b689bc0a28e,PDF-d11b7fc19387,CB-TB-045_Abbott,CB-TB-045_Abbott.pdf,d11b7fc19387bc747da31acd931558506f2001588ee89b958a6d9b689bc0a28e,C:\Users\gduff\Downloads\cb-tb-031-100-v4\pdfs\CB-TB-045_Abbott.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d143ec2a78b1f6dc8dc0a6787e59ba0aad6dadeaaf220d2426134bcb13892a69,PDF-d143ec2a78b1,CB-TB-1804_Hughes,CB-TB-1804_Hughes.pdf,d143ec2a78b1f6dc8dc0a6787e59ba0aad6dadeaaf220d2426134bcb13892a69,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-1804_Hughes.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d15577d070f3410cb4e361c582bdaf329694b55ea5c2c437046852ec8dd84dc8,PDF-d15577d070f3,CB-TB-977_Carter,CB-TB-977_Carter.pdf,d15577d070f3410cb4e361c582bdaf329694b55ea5c2c437046852ec8dd84dc8,C:\Users\gduff\Downloads\cb-tb-901-1100-v5\pdfs\CB-TB-977_Carter.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d15f8606e353094444d392786b64d290dae48e3b86b59c5f1d8a8b6a22dcd958,PDF-d15f8606e353,CB-TB-1331_Mitchell,CB-TB-1331_Mitchell.pdf,d15f8606e353094444d392786b64d290dae48e3b86b59c5f1d8a8b6a22dcd958,C:\Users\gduff\Downloads\cb-tb-1301-1400-v5\pdfs\CB-TB-1331_Mitchell.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d16559ad8bafc79d0fc43169c3d7523acaad97d7809c9f998734d6fbffbf6f07,PDF-d16559ad8baf,CB-TB-1001_Wright,CB-TB-1001_Wright.pdf,d16559ad8bafc79d0fc43169c3d7523acaad97d7809c9f998734d6fbffbf6f07,C:\Users\gduff\Downloads\cb-tb-901-1100-v5\pdfs\CB-TB-1001_Wright.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d17540aaa136dcfba2d27e96717d07879e8e17b1be7ad80256972cc9cb98254b,PDF-d17540aaa136,CB-TB-815_Merritt,CB-TB-815_Merritt.pdf,d17540aaa136dcfba2d27e96717d07879e8e17b1be7ad80256972cc9cb98254b,C:\Users\gduff\Downloads\cb-tb-801-900-v5\pdfs\CB-TB-815_Merritt.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d17c6f97f2cc357b9576143e41d847b3474977cb3ae6618d9c9b731577ac8ad9,PDF-d17c6f97f2cc,CB-TB-621_Wright,CB-TB-621_Wright.pdf,d17c6f97f2cc357b9576143e41d847b3474977cb3ae6618d9c9b731577ac8ad9,C:\Users\gduff\Downloads\cb-tb-601-700-v5\pdfs\CB-TB-621_Wright.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d183fd26e8430d986cafbfc9871cac08b37cf7c10215b0f194ed20c91752c2d1,PDF-d183fd26e843,CB-TB-1093_Bradley,CB-TB-1093_Bradley.pdf,d183fd26e8430d986cafbfc9871cac08b37cf7c10215b0f194ed20c91752c2d1,C:\Users\gduff\Downloads\cb-tb-901-1100-v5\pdfs\CB-TB-1093_Bradley.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d1b29526d783d73324b8229d5e960ca0c452bc06504f7e693ba238df46d55bb3,PDF-d1b29526d783,CB-TB-1716_Booth,CB-TB-1716_Booth.pdf,d1b29526d783d73324b8229d5e960ca0c452bc06504f7e693ba238df46d55bb3,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-1716_Booth.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d1bc0c529357555061cd6ba20b112d634e6031d3e84c6106dda4af74b3c8cc3e,PDF-d1bc0c529357,CB-TB-1138_Bell,CB-TB-1138_Bell.pdf,d1bc0c529357555061cd6ba20b112d634e6031d3e84c6106dda4af74b3c8cc3e,C:\Users\gduff\Downloads\cb-tb-1101-1400-v5\pdfs\CB-TB-1138_Bell.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d1c653e2a4ea0c4f3f2a6ebf846f8b9fc36d8c3e62b2f8b7da3d6034f8caff7a,PDF-d1c653e2a4ea,CB-TB-011_Doyle,CB-TB-011_Doyle.pdf,d1c653e2a4ea0c4f3f2a6ebf846f8b9fc36d8c3e62b2f8b7da3d6034f8caff7a,C:\Users\gduff\Downloads\cb-tb-001-030-v4\pdfs\CB-TB-011_Doyle.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d1e20f72b20ca0c7841a7d7e0ef8c50c9910711a47f61fd50df617abe615087c,PDF-d1e20f72b20c,CB-TB-282_Dunn,CB-TB-282_Dunn.pdf,d1e20f72b20ca0c7841a7d7e0ef8c50c9910711a47f61fd50df617abe615087c,C:\Users\gduff\Downloads\cb-tb-201-300-v4\pdfs\CB-TB-282_Dunn.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d1e5e90b69c35b703fad379e964e9978c4ed4cdbf1fb5b4da0f1399ed6a085ac,PDF-d1e5e90b69c3,CB-TB-1836_Marsden,CB-TB-1836_Marsden.pdf,d1e5e90b69c35b703fad379e964e9978c4ed4cdbf1fb5b4da0f1399ed6a085ac,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-1836_Marsden.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d1fe7ee93a3705ecbf6f6e32c48195e6e022a85cc0da81880db1bacf71128100,PDF-d1fe7ee93a37,CB-TB-358_Begum,CB-TB-358_Begum.pdf,d1fe7ee93a3705ecbf6f6e32c48195e6e022a85cc0da81880db1bacf71128100,C:\Users\gduff\Downloads\cb-tb-301-400-v4\pdfs\CB-TB-358_Begum.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d206495a3fdfb777075279dea32ed3de20f355f154443d3a6dfdc10c5792d9fc,PDF-d206495a3fdf,CB-TB-399_Miles,CB-TB-399_Miles.pdf,d206495a3fdfb777075279dea32ed3de20f355f154443d3a6dfdc10c5792d9fc,C:\Users\gduff\Downloads\cb-tb-301-400-v4\pdfs\CB-TB-399_Miles.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d20e389a893b882a2cbc52e45bc2263b44a52947fe8284a45a052ddc2147f0ed,PDF-d20e389a893b,CB-TB-1058_Dawson,CB-TB-1058_Dawson.pdf,d20e389a893b882a2cbc52e45bc2263b44a52947fe8284a45a052ddc2147f0ed,C:\Users\gduff\Downloads\cb-tb-901-1100-v5\pdfs\CB-TB-1058_Dawson.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d2132e37cd05d6a445b4a1221d28cc0124e0e8d3f897dbd2a17d900ea0196e25,PDF-d2132e37cd05,CB-TB-1973_Saxon,CB-TB-1973_Saxon.pdf,d2132e37cd05d6a445b4a1221d28cc0124e0e8d3f897dbd2a17d900ea0196e25,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-1973_Saxon.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d27401ecce148960ec1f73c7f7235195fe3f9753242ed745188189fa0f5a6a5e,PDF-d27401ecce14,CB-TB-2100_Doyle,CB-TB-2100_Doyle.pdf,d27401ecce148960ec1f73c7f7235195fe3f9753242ed745188189fa0f5a6a5e,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-2100_Doyle.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d29a966fcbee179aafeb18449fe2357a3470e94825256614d998772def0a8c0a,PDF-d29a966fcbee,CB-TB-626_Okonkwo,CB-TB-626_Okonkwo.pdf,d29a966fcbee179aafeb18449fe2357a3470e94825256614d998772def0a8c0a,C:\Users\gduff\Downloads\cb-tb-601-700-v5\pdfs\CB-TB-626_Okonkwo.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d2aaca873c43ec223159d4548213355db0b6db0ca7719ec55b30052d3b0506b8,PDF-d2aaca873c43,CB-TB-1366_Patterson,CB-TB-1366_Patterson.pdf,d2aaca873c43ec223159d4548213355db0b6db0ca7719ec55b30052d3b0506b8,C:\Users\gduff\Downloads\cb-tb-1301-1400-v5\pdfs\CB-TB-1366_Patterson.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d2cc0f2bc41d707492b3da007d286a8d3db547417b1f78e7f92d9aa08f19239c,PDF-d2cc0f2bc41d,CB-TB-1637_Kerr,CB-TB-1637_Kerr.pdf,d2cc0f2bc41d707492b3da007d286a8d3db547417b1f78e7f92d9aa08f19239c,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-1637_Kerr.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=4,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d38c8147b71728c1fb3bfb3863dd3906f0a1c30f21dd9948191db13e0e595cb0,PDF-d38c8147b717,CB-TB-1963_Stone,CB-TB-1963_Stone.pdf,d38c8147b71728c1fb3bfb3863dd3906f0a1c30f21dd9948191db13e0e595cb0,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-1963_Stone.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d3990b6a768c4dc85286270b982dad24fe9fec9a6ab6ff333c699ff0729c803a,PDF-d3990b6a768c,CB-TB-023_Mitchell,CB-TB-023_Mitchell.pdf,d3990b6a768c4dc85286270b982dad24fe9fec9a6ab6ff333c699ff0729c803a,C:\Users\gduff\Downloads\cb-tb-001-050-v3\pdfs\CB-TB-023_Mitchell.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d3b08fd08ecf4a7ad758d222242ae27759f52cd1fcb56519cab4aae19fed4a7e,PDF-d3b08fd08ecf,CB-TB-444_Murphy,CB-TB-444_Murphy.pdf,d3b08fd08ecf4a7ad758d222242ae27759f52cd1fcb56519cab4aae19fed4a7e,C:\Users\gduff\Downloads\cb-tb-401-500-v5\pdfs\CB-TB-444_Murphy.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d3bf4044436c9ed248187dc11a21db4aa2db751871352cb5afd7bcbb9e42ec51,PDF-d3bf4044436c,CB-TB-295_Coates,CB-TB-295_Coates.pdf,d3bf4044436c9ed248187dc11a21db4aa2db751871352cb5afd7bcbb9e42ec51,C:\Users\gduff\Downloads\cb-tb-201-300-v4\pdfs\CB-TB-295_Coates.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d3d4f09aabe571d915d8a8ff8533d2d64a1ca214b1a0966cebea3f2ff0da1f8d,PDF-d3d4f09aabe5,CB-TB-293_Walsh,CB-TB-293_Walsh.pdf,d3d4f09aabe571d915d8a8ff8533d2d64a1ca214b1a0966cebea3f2ff0da1f8d,C:\Users\gduff\Downloads\cb-tb-201-300-v4\pdfs\CB-TB-293_Walsh.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d3d980393d55bf1091ced48f0b587d6e625f0d414148cb7c1c50405598ab3b7d,PDF-d3d980393d55,CB-TB-2050_Moran,CB-TB-2050_Moran.pdf,d3d980393d55bf1091ced48f0b587d6e625f0d414148cb7c1c50405598ab3b7d,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-2050_Moran.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d3dfc9d9d8ae7f19580765513f61b082bfe23b008b4c50ee1ee2e4776b0583b1,PDF-d3dfc9d9d8ae,CB-TB-1431_Greene,CB-TB-1431_Greene.pdf,d3dfc9d9d8ae7f19580765513f61b082bfe23b008b4c50ee1ee2e4776b0583b1,C:\Users\gduff\Downloads\cb-tb-1401-1500-v5-tmp\pdfs\CB-TB-1431_Greene.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d3e529f1d5c26fdcdf81ed7bba09830c7006aaa74489199b41fc96631675ff20,PDF-d3e529f1d5c2,CB-TB-497_Lloyd,CB-TB-497_Lloyd.pdf,d3e529f1d5c26fdcdf81ed7bba09830c7006aaa74489199b41fc96631675ff20,C:\Users\gduff\Downloads\cb-tb-401-500-v5\pdfs\CB-TB-497_Lloyd.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:d3e927da2fffe6e52fd01e698e2a2db42636c6954841a6dbc66e7e06030dbd2f,PDF-d3e927da2fff,CB-TB-878_Ford,CB-TB-878_Ford.pdf,d3e927da2fffe6e52fd01e698e2a2db42636c6954841a6dbc66e7e06030dbd2f,C:\Users\gduff\Downloads\cb-tb-801-900-v5\pdfs\CB-TB-878_Ford.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
